date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
20140702T000000,496k,2,1,900,9260,1,0,0,3,900,0,1946,,219 NW 56th St,Seattle,WA 98107,USA
20140702T000000,625k,3,3,1820,1641,3,0,0,3,1540,280,2006,,10 W Etruria St,Seattle,WA 98119,USA
20140702T000000,475k,4,2,2100,13468,1,0,0,5,1050,1050,1962,,11719 33rd Pl NE,Seattle,WA 98125,USA
20140702T000000,275.25k,3,2.25,1520,7199,2,0,0,4,1520,0,1992,,23017 SE 281st Ct,Maple Valley,WA 98038,USA
20140702T000000,520k,3,1.75,1490,1036,2,0,0,3,1090,400,2008,,4304B 36th Ave W,Seattle,WA 98199,USA
20140702T000000,253k,2,1,1310,7128,1,0,0,4,940,370,1980,,11414 SE 230th Pl,Kent,WA 98031,USA
20140702T000000,630k,4,2.5,2190,9880,1,0,0,4,1410,780,1979,,11607 NE 103rd Pl,Kirkland,WA 98033,USA
20140702T000000,660.5k,5,2.5,2950,5500,1.5,0,0,5,1720,1230,1918,,2739 31st Ave S,Seattle,WA 98144,USA
20140702T000000,415k,3,1,1520,9030,1,0,0,3,1520,0,1956,,2533 155th Pl SE,Bellevue,WA 98007,USA
20140702T000000,3.3m,5,6.25,8020,21738,2,0,0,3,8020,0,2001,,2 Crescent Key,Bellevue,WA 98006,USA
20140702T000000,262k,5,1,1870,7800,1,0,0,3,1580,290,1962,,903 S 101st St,Seattle,WA 98168,USA
20140702T000000,2.1475m,3,3.5,4660,5500,2,0,4,5,3040,1620,1909,,2826 10th Ave E,Seattle,WA 98102,USA
20140702T000000,552k,3,2.5,1840,9900,1,0,0,3,1840,0,1978,,300 142nd Ave NE,Bellevue,WA 98007,USA
20140702T000000,1.4116m,2,2.5,3180,9400,2,0,4,5,2610,570,1985,,4631 Somerset Ave SE,Bellevue,WA 98006,USA
20140702T000000,736k,2,1,1500,4000,1,0,0,3,1100,400,1933,,2401-2599 Lorentz Pl N,Seattle,WA 98109,USA
20140702T000000,811k,3,3,2470,7410,2,0,0,5,1860,610,1977,,8833 Earl Ave NW,Seattle,WA 98117,USA
20140702T000000,355k,3,1.75,1730,7416,1.5,0,0,3,1730,0,1954,,18010 N Park Pl N,Shoreline,WA 98133,USA
20140702T000000,305k,3,1,1580,7424,1,0,0,3,1010,570,1962,,12633 SE 158th St,Renton,WA 98058,USA
20140702T000000,484.998k,4,2.5,1540,1870,2,0,0,3,1540,0,2014,,2520 Mulberry Walk NE,Issaquah,WA 98029,USA
20140702T000000,1.05469m,4,3.5,3390,3979,2,0,0,3,2610,780,2014,,3906 W Briarcliff Ln,Seattle,WA 98199,USA
20140702T000000,334.5k,2,1.5,830,1858,2,0,0,3,830,0,2005,,2300 14th Ave S,Seattle,WA 98144,USA
20140702T000000,475k,4,2.75,2620,6178,2,0,0,3,2620,0,2013,,996 SE 12th St,North Bend,WA 98045,USA
20140702T000000,309.78k,3,2.5,2242,4500,2,0,0,3,2242,0,2014,,Bennett Ave SE,Auburn,WA 98092,USA
20140702T000000,795k,4,2.5,2890,7798,2,0,0,3,2890,0,2005,,15941 SE Cougar Mountain Way,Bellevue,WA 98006,USA
20140702T000000,274.5k,3,2.25,1450,4050,2,0,0,3,1450,0,2010,,26133 242nd Ave SE,Maple Valley,WA 98038,USA
20140702T000000,265.05k,2,1.5,800,2119,2,0,0,3,800,0,2008,,5257 23rd Ave SW,Seattle,WA 98106,USA
20140702T000000,567.5k,3,2.5,2280,2502,2,0,0,3,1880,400,2006,,561 Mountain View Ln NW,Issaquah,WA 98027,USA
20140702T000000,915k,3,4.5,3850,62726,2,0,0,3,3120,730,2013,,21101-21199 NE 78th St,Redmond,WA 98053,USA
20140703T000000,285k,5,2.5,2270,6300,2,0,0,3,2270,0,1995,,12840 SE 307th Pl,Auburn,WA 98092,USA
20140703T000000,445.838k,3,2.5,2250,5692,2,0,0,3,2250,0,2000,,10010 37th Ave SW,Seattle,WA 98146,USA
20140703T000000,304.9k,4,1.75,2600,11325,1,0,0,4,1610,990,1969,,23030 100th Ave SE,Kent,WA 98031,USA
20140703T000000,940k,4,2,2490,9525,2,0,0,5,2490,0,1968,,4558 91st Ave SE,Mercer Island,WA 98040,USA
20140703T000000,1.127m,4,2.5,3160,8281,2,0,0,4,3160,0,1995,,709 7th St S,Kirkland,WA 98033,USA
20140703T000000,835k,4,4.25,4930,25714,2,0,0,3,4930,0,2005,,32805 145th Pl SE,Auburn,WA 98092,USA
20140703T000000,290k,3,1,1440,11250,1,0,0,3,1440,0,1967,,1901 Shattuck Ave S,Renton,WA 98055,USA
20140703T000000,265.9k,3,2,1180,7793,1,0,0,4,1180,0,1992,,12005 SE 219th Ct,Kent,WA 98031,USA
20140703T000000,250k,3,1.75,1770,8868,1,0,0,4,1770,0,1959,,1201-1215 O St NE,Auburn,WA 98002,USA
20140703T000000,342k,4,2.5,2300,6448,2,0,0,3,2300,0,2001,,24612 102nd Pl SE,Kent,WA 98030,USA
20140703T000000,1.012m,4,2.5,2980,16263,2,0,0,3,2980,0,1989,,6410 141st Ave SE,Bellevue,WA 98006,USA
20140703T000000,400k,4,2.25,2230,7200,1,0,0,4,1300,930,1963,,2357 N 187th St,Shoreline,WA 98133,USA
20140703T000000,312.5k,3,1.75,1830,7969,1,0,0,3,930,900,1950,2008,306 S 15th St,Renton,WA 98055,USA
20140703T000000,267k,3,1,1740,10875,1,0,0,4,1020,720,1962,,4035 S 150th St,Tukwila,WA 98188,USA
20140703T000000,575k,3,1.75,1530,6743,1,0,0,3,1410,120,1955,,4931 SW Forney St,Seattle,WA 98116,USA
20140703T000000,810k,3,1.5,1520,9041,1,0,0,4,1520,0,1954,,9530 NE 5th St,Bellevue,WA 98004,USA
20140703T000000,850k,3,2.5,3230,5000,2,0,2,5,2430,800,1945,,2431 NW Neptune Pl,Seattle,WA 98117,USA
20140703T000000,1.015m,3,3.25,3620,4000,2,0,0,3,2730,890,2005,,3505 W McGraw St,Seattle,WA 98199,USA
20140703T000000,1.1m,4,3.75,5070,60123,2,0,0,3,5070,0,2000,,5725 251st Ct NE,Redmond,WA 98053,USA
20140703T000000,240k,3,1.75,1570,8750,1,0,0,3,1570,0,1960,,17820 1st Avenue South,Burien,WA 98148,USA
20140703T000000,198k,4,1.75,2080,7200,1,0,0,4,1050,1030,1966,,4114 S 294th St,Auburn,WA 98001,USA
20140703T000000,565k,4,2.5,2230,8624,1,0,0,4,1430,800,1969,,14021 NE 62nd St,Redmond,WA 98052,USA
20140703T000000,1.195m,5,3,3420,18129,2,0,0,3,2540,880,1952,2005,7657-7801 E Mercer Way,Mercer Island,WA 98040,USA
20140703T000000,340k,8,2.75,2790,6695,1,0,0,3,1470,1320,1977,,17512 Corliss Ave N,Shoreline,WA 98133,USA
20140703T000000,815k,4,2.5,3150,4203,2,0,0,3,3150,0,2002,,9714 132nd Ave NE,Kirkland,WA 98033,USA
20140703T000000,1.875m,4,3.25,3930,10929,2,0,0,3,3930,0,2006,,10924 NE 18th Pl,Bellevue,WA 98004,USA
20140703T000000,588k,5,3,2190,4900,2,0,0,5,1490,700,1940,,8314 Jones Ave NW,Seattle,WA 98117,USA
20140703T000000,280.5k,4,2.5,1890,6962,2,0,0,3,1890,0,1997,,30021 114th Way SE,Auburn,WA 98092,USA
20140703T000000,390k,4,2,1900,76877,1,0,0,3,1900,0,2004,,17116 SE Covington Sawyer Rd,Kent,WA 98042,USA
20140703T000000,509k,2,1.5,1930,3521,2,0,0,3,1930,0,1989,,78 145th Pl SE,Bellevue,WA 98007,USA
20140703T000000,357k,2,1,870,4600,1,0,0,4,870,0,1942,,8506 37th Ave SW,Seattle,WA 98126,USA
20140703T000000,490.6k,3,2.5,3316,11447,2,0,0,3,3316,0,1986,,33247-33248 2nd Pl SW,Federal Way,WA 98023,USA
20140703T000000,650k,3,1.5,1380,4500,1,0,0,5,1380,0,1960,,2719 63rd Ave SE,Mercer Island,WA 98040,USA
20140703T000000,715k,3,4,2080,2250,3,0,4,3,2080,0,1997,,4326 Greenwood Ave N,Seattle,WA 98103,USA
20140703T000000,529.95k,3,1,1240,5000,1.5,0,0,5,1240,0,1909,,820 NW 64th St,Seattle,WA 98107,USA
20140703T000000,265k,3,1,1020,8610,1,0,0,5,1020,0,1959,,3704 NE 9th Ct,Renton,WA 98056,USA
20140703T000000,1.755m,3,2,2360,4800,2,0,0,3,2360,0,1909,2014,1242 15th Ave E,Seattle,WA 98112,USA
20140703T000000,1.14m,3,2.5,2780,33503,1.5,0,1,4,2110,670,1969,,2800-2998 194th Ave SE,Sammamish,WA 98075,USA
20140703T000000,610k,3,2,2300,13418,1,0,0,3,1430,870,1955,,335-345 105th Ave SE,Bellevue,WA 98004,USA
20140703T000000,554.729k,4,2.5,2020,4350,2,0,0,5,1730,290,1943,,4109 W Bertona St,Seattle,WA 98199,USA
20140703T000000,395k,5,1.75,1840,10453,1,0,2,3,1360,480,1948,,2716 SW 170th St,Burien,WA 98166,USA
20140703T000000,341k,3,1,1390,4814,1.5,0,0,3,1390,0,1908,,8116 8th Ave NE,Seattle,WA 98115,USA
20140703T000000,264.5k,4,2.25,2060,11385,1,0,0,4,1200,860,1962,,2152 SW 323rd St,Federal Way,WA 98023,USA
20140703T000000,395k,4,2.75,2640,35070,1.5,0,0,3,2640,0,1963,,19803 121st Ave SE,Kent,WA 98031,USA
20140703T000000,640k,3,2.25,1980,10115,1,0,0,3,1980,0,1959,,3060 124th Ave NE,Bellevue,WA 98005,USA
20140703T000000,430k,3,1.5,1810,5080,1,0,0,3,1030,780,1958,,7321 39th Ave NE,Seattle,WA 98115,USA
20140703T000000,410k,4,2.5,1700,9000,1,0,0,5,1700,0,1972,,14214 81st Ave NE,Kirkland,WA 98034,USA
20140703T000000,220k,4,1,1200,6000,1.5,0,0,3,1200,0,1923,,7943 13th Ave SW,Seattle,WA 98106,USA
20140703T000000,1.625m,4,3.25,2980,3600,2,0,0,3,2150,830,1999,,1820 38th Ave E,Seattle,WA 98112,USA
20140703T000000,405.5k,2,2.75,1350,1252,2,0,0,3,1120,230,2006,,9126 45th Ave SW,Seattle,WA 98136,USA
20140703T000000,633k,4,2.5,2360,10000,1,0,3,3,1980,380,1977,,3323-3325 33rd Ave SW,Seattle,WA 98126,USA
20140703T000000,295.95k,2,1,1190,6200,1,0,0,3,1190,0,1948,,1610 N 185th St,Shoreline,WA 98133,USA
20140703T000000,1.042031m,4,5,4110,43560,2,0,0,4,4110,0,1978,,2808 120th Ave NE,Bellevue,WA 98005,USA
20140703T000000,605k,4,2.5,2800,10786,1,0,0,3,1420,1380,1970,,16674 SE 17th St,Bellevue,WA 98008,USA
20140703T000000,255k,2,1.5,920,1598,2,0,0,3,920,0,1995,,10740 Stone Ave N,Seattle,WA 98133,USA
20140703T000000,474k,3,1.75,1530,8000,2,0,0,3,1530,0,1978,,10828 157th Ave NE,Redmond,WA 98052,USA
20140703T000000,370k,2,1,860,5040,1,0,0,3,860,0,1956,,9257 7th Ave NW,Seattle,WA 98117,USA
20140703T000000,288k,3,2.5,1520,3593,2,0,0,3,1520,0,2004,,22412 SE 243rd St,Maple Valley,WA 98038,USA
20140703T000000,100k,2,0.75,660,5240,1,0,0,4,660,0,1912,,749 1st Ave N,Kent,WA 98032,USA
20140703T000000,1.15m,5,2.5,3580,8921,2,0,0,3,3580,0,2000,,409 20th Ave,Kirkland,WA 98033,USA
20140703T000000,600k,5,2.25,3000,13899,2,0,0,4,3000,0,1975,,17612 NE 30th Pl,Redmond,WA 98052,USA
20140703T000000,515k,5,3.25,2740,9629,1,0,0,5,1390,1350,1977,,10723 NE 189th St,Bothell,WA 98011,USA
20140703T000000,345k,4,2.5,2040,5523,2,0,0,3,2040,0,1999,,455 S 190th St,Burien,WA 98148,USA
20140703T000000,975k,6,2.75,2520,54160,2,1,4,3,2520,0,1954,,3405 SW Seola Ln,Seattle,WA 98146,USA
20140703T000000,850k,3,2,2470,8800,2,0,0,3,2470,0,1961,2004,3914 88th Ave SE,Mercer Island,WA 98040,USA
20140703T000000,439.99k,3,2.5,1930,1348,2,0,0,3,1300,630,2005,,3433 21st Ave W,Seattle,WA 98199,USA
20140703T000000,554.95k,3,2.5,2950,10254,2,0,0,3,2950,0,2006,,409 Pasco Pl NE,Renton,WA 98059,USA
20140703T000000,605k,3,2.5,2610,6405,2,0,0,3,2610,0,2001,,7102 Curtis Dr SE,Snoqualmie,WA 98065,USA
20140703T000000,609k,3,1.75,1630,1526,3,0,0,3,1630,0,2014,,3644 Phinney Ave N,Seattle,WA 98103,USA
20140703T000000,425k,3,1.5,1400,1022,3,0,0,3,1400,0,2007,,1018 NE 96th St,Seattle,WA 98115,USA
20140703T000000,399.9k,2,1.75,1410,1005,1.5,0,0,3,900,510,2011,,932-968 NE High St,Issaquah,WA 98029,USA
20140703T000000,1.025m,4,3.5,4370,10860,2,0,0,3,4370,0,2008,,5350 NE 16th St,Renton,WA 98059,USA
20140703T000000,2.351956m,4,4.25,5010,19412,2,0,1,3,4000,1010,2014,,6410 E Mercer Way,Mercer Island,WA 98040,USA
20140703T000000,519.995k,4,3,2590,6160,2,0,0,3,2590,0,2014,,14012 163rd Pl SE,Renton,WA 98059,USA
20140704T000000,625k,3,1.5,1300,7200,1,0,0,5,1300,0,1960,,619 9th Ave,Kirkland,WA 98033,USA
20140704T000000,600k,3,2.5,2320,7609,2,0,0,3,2320,0,2003,,769-821 Big Tree Dr NW,Issaquah,WA 98027,USA
20140705T000000,1.2m,4,2.5,2700,4275,2,0,0,3,2700,0,2004,,124 NE 60th St,Seattle,WA 98115,USA
20140705T000000,1.738m,4,2.25,2920,6513,2,0,0,4,2260,660,1937,,1987 Shenandoah Dr E,Seattle,WA 98112,USA
20140705T000000,671k,4,3,3130,5700,1.5,0,0,3,1750,1380,1953,,4222 NE 72nd St,Seattle,WA 98115,USA
20140705T000000,825k,4,2.25,2110,12653,2,0,0,4,2110,0,1972,,7490 85th Ave SE,Mercer Island,WA 98040,USA
20140705T000000,459.5k,3,1.75,1470,4950,1,0,0,3,1030,440,1984,,14301 Wallingford Ave N,Seattle,WA 98133,USA
20140705T000000,499k,3,2.5,1540,1326,3,0,0,3,1390,150,1995,,2841 13th Ave W,Seattle,WA 98119,USA
20140706T000000,1.28m,4,2.5,3160,4620,1.5,0,4,3,2020,1140,1917,2005,1730 Walnut Ave SW,Seattle,WA 98116,USA
20140706T000000,395k,3,1.75,1480,7700,1,0,0,3,1480,0,1975,,13547 104th Pl NE,Kirkland,WA 98034,USA
20140706T000000,625k,2,1.75,1990,4000,1,0,0,5,1090,900,1952,,8215 Stone Ave N,Seattle,WA 98103,USA
20140707T000000,861.99k,5,2.75,3595,5639,2,0,0,3,3595,0,2014,,9622 242nd Way NE,Redmond,WA 98053,USA
20140707T000000,382.5k,2,1,1190,4440,1,0,0,3,1190,0,1981,,3825 NE 117th St,Seattle,WA 98125,USA
20140707T000000,404.95k,4,2.25,2340,217014,1,0,0,4,2340,0,1982,,19415 SE 342nd St,Auburn,WA 98092,USA
20140707T000000,530k,3,1.75,1320,2500,1,0,0,3,870,450,1918,,2108 NE 54th St,Seattle,WA 98105,USA
20140707T000000,195k,2,1,1190,27007,1,0,0,4,1190,0,1910,,205 SW Gibson Ln,Issaquah,WA 98027,USA
20140707T000000,747.5k,4,2.25,2350,18600,2,0,0,4,2350,0,1977,,16327 Inglewood Pl NE,Kenmore,WA 98028,USA
20140707T000000,320k,3,1,1560,7552,1,0,0,4,910,650,1948,,228 NE 174th St,Shoreline,WA 98155,USA
20140707T000000,199.99k,3,1,1100,8560,1,0,0,3,1100,0,1961,,214 SW 305th St,Federal Way,WA 98023,USA
20140707T000000,548.8k,4,1,1660,4704,1.5,0,0,3,1260,400,1930,,8612 8th Ave NE,Seattle,WA 98115,USA
20140707T000000,870k,4,3,3040,36246,1.5,0,0,3,2680,360,1923,2014,200 E Lake Sammamish Pkwy NE,Sammamish,WA 98074,USA
20140707T000000,588k,3,2,1860,4777,2,0,0,5,1860,0,1908,,8222 16th Ave NE,Seattle,WA 98115,USA
20140707T000000,775k,4,3.25,4100,241322,2,0,0,3,2500,1600,1981,,18096-18162 NE 143rd Pl,Woodinville,WA 98072,USA
20140707T000000,670k,6,3,4050,36171,2,0,0,4,2620,1430,1970,,14717 245th Ave SE,Issaquah,WA 98027,USA
20140707T000000,555k,3,1.5,1740,4200,1.5,0,0,4,1640,100,1920,,6714 4th Ave NW,Seattle,WA 98117,USA
20140707T000000,494k,2,1,1290,4650,1,0,0,4,1290,0,1906,,312 NE 81st St,Seattle,WA 98115,USA
20140707T000000,445k,2,2,1240,2500,2,0,0,3,1240,0,1985,,2847 NW 70th St,Seattle,WA 98117,USA
20140707T000000,300k,4,3,2200,10800,1,0,0,3,2200,0,1960,,17237 129th Ave SE,Renton,WA 98058,USA
20140707T000000,480k,3,2.25,1680,9090,1,0,0,4,1130,550,1959,,305 158th Pl SE,Bellevue,WA 98008,USA
20140707T000000,300k,3,1,930,5160,1.5,0,0,5,930,0,1919,,8631 17th Ave SW,Seattle,WA 98106,USA
20140707T000000,360k,3,1.5,1800,22000,2,0,0,3,1800,0,1931,,3714 S 128th St,Tukwila,WA 98168,USA
20140707T000000,527k,6,3.5,3000,8401,1,0,0,3,1500,1500,1979,,12750 27th Ave NE,Seattle,WA 98125,USA
20140707T000000,875k,3,1.5,1820,12686,1,0,0,4,1820,0,1952,,2424 109th Ave SE,Bellevue,WA 98004,USA
20140707T000000,266k,4,2.25,1995,7102,2,0,0,4,1995,0,1981,,33724 27th Pl SW,Federal Way,WA 98023,USA
20140707T000000,866k,4,3.25,3990,9786,2,0,0,3,3990,0,2004,,Nuthatch Trail,Redmond,WA 98053,USA
20140707T000000,500k,4,2,1700,8640,1,0,0,3,850,850,1955,2010,3706 140th Ave SE,Bellevue,WA 98006,USA
20140707T000000,335.95k,2,1.5,800,5192,1,0,0,5,800,0,1951,,10203 42nd Ave SW,Seattle,WA 98146,USA
20140707T000000,215k,3,1,960,9563,1,0,0,5,960,0,1967,,1625 SW 351st St,Federal Way,WA 98023,USA
20140707T000000,481k,4,2.5,2286,8269,2,0,0,3,2286,0,2002,,1831 NE 29th Ct,Renton,WA 98056,USA
20140707T000000,320k,3,1.75,2220,11646,1,0,0,3,1270,950,1950,,5608 NE 204th St,Kenmore,WA 98028,USA
20140707T000000,295k,3,1.75,1940,7500,1.5,0,0,4,1940,0,1918,1985,1708 Franklin St,Enumclaw,WA 98022,USA
20140707T000000,295k,3,1.5,1640,7222,2,0,0,4,1640,0,1908,,9047 4th Ave S,Seattle,WA 98108,USA
20140707T000000,320k,3,1,1120,10576,1,0,0,4,1120,0,1969,,17722 199th Ave NE,Woodinville,WA 98077,USA
20140707T000000,780k,4,2,2600,4800,1,0,2,3,1400,1200,1953,,1937 10th Ave W,Seattle,WA 98119,USA
20140707T000000,437.5k,3,2,1490,4800,2,0,0,5,1490,0,1948,,309 NW 89th St,Seattle,WA 98117,USA
20140707T000000,443k,5,1.75,1650,3000,1.5,0,0,3,1650,0,1902,,814 20th Ave S,Seattle,WA 98144,USA
20140707T000000,575k,4,2.5,2400,6137,2,0,0,3,2400,0,1990,,22447 NE 9th Dr,Sammamish,WA 98074,USA
20140707T000000,245k,2,1,1500,6685,1,0,0,3,1190,310,1926,,12226 Phinney Ave N,Seattle,WA 98133,USA
20140707T000000,450k,3,2.5,1990,12793,2,0,0,3,1990,0,1993,,14543 86th Pl NE,Kenmore,WA 98028,USA
20140707T000000,536k,2,1.5,1130,746,2,0,0,3,1030,100,2009,,5412 6th Ave NW,Seattle,WA 98107,USA
20140707T000000,685k,3,3.25,2030,11070,2,0,0,4,2030,0,1980,,16725 NE 42nd Ct,Redmond,WA 98052,USA
20140707T000000,373k,4,1.75,1590,7920,2,0,0,4,1590,0,1960,,16016 Burke Ave N,Shoreline,WA 98133,USA
20140707T000000,450k,3,1.75,1480,8394,1,0,0,4,1480,0,1971,,6201 147th Ct NE,Redmond,WA 98052,USA
20140707T000000,645k,4,2.5,2690,18653,2,0,0,3,2690,0,1985,,4117 211th Pl NE,Sammamish,WA 98074,USA
20140707T000000,1.275m,3,2.5,3870,46609,2,0,3,3,3870,0,1997,,17002 SE 14th Ln,Bellevue,WA 98008,USA
20140707T000000,230k,3,1,1390,6000,1,0,0,3,1390,0,1954,,880 Monroe Ave NE,Renton,WA 98056,USA
20140707T000000,593k,3,2.75,1830,1850,2,0,0,3,1690,140,2011,,2101-2499 NW Stoney Creek Dr,Issaquah,WA 98027,USA
20140707T000000,681k,3,1.75,1880,10032,1,0,0,4,1880,0,1984,,13345 SE 55th Pl,Bellevue,WA 98006,USA
20140707T000000,558k,2,2,1580,5750,1,0,0,5,790,790,1910,,4052 41st Ave SW,Seattle,WA 98116,USA
20140707T000000,538.25k,3,2.25,2590,15229,2,0,3,3,2590,0,1984,,23105 Marine View Dr S,Des Moines,WA 98198,USA
20140707T000000,570k,3,1,1890,3330,1.5,0,0,4,1390,500,1901,,4324 Dayton Ave N,Seattle,WA 98103,USA
20140707T000000,475k,5,2.5,2510,8050,1,0,0,4,1490,1020,1977,,12608 NE 134th Pl,Kirkland,WA 98034,USA
20140707T000000,209.95k,3,1.5,1180,7300,1,0,0,4,1180,0,1968,,2601-2667 Alpine St SE,Auburn,WA 98002,USA
20140707T000000,410k,3,2.25,1450,19206,2,0,0,3,1450,0,1989,,1107 216th Ave NE,Sammamish,WA 98074,USA
20140707T000000,1.636m,3,2.5,3110,6765,2,0,1,4,2550,560,1946,,8240 Fairway Dr NE,Seattle,WA 98115,USA
20140707T000000,670k,5,2.5,2860,68519,2,0,0,5,2860,0,1958,,37927 SE 82nd Pl,Snoqualmie,WA 98065,USA
20140707T000000,821k,3,2.75,2760,8476,1,0,0,4,1690,1070,1967,,6950 93rd Ave SE,Mercer Island,WA 98040,USA
20140707T000000,665k,5,2,2800,17788,1,0,0,4,1400,1400,1963,,7502 132nd Ave NE,Kirkland,WA 98033,USA
20140707T000000,339k,3,2.5,1450,3748,2,0,0,3,1450,0,2004,,7621 Orchard Ave SE,Snoqualmie,WA 98065,USA
20140707T000000,631.5k,4,2,2530,5650,1.5,0,0,4,1910,620,1910,,2900-2998 Fairmount Ave SW,Seattle,WA 98116,USA
20140707T000000,570k,3,2,1640,2808,1,0,3,4,820,820,1924,,3209 S Charles St,Seattle,WA 98144,USA
20140707T000000,437k,3,1.75,2220,17568,1,0,0,4,2220,0,1967,,16527 191st Pl NE,Woodinville,WA 98072,USA
20140707T000000,542.5k,3,2.5,2040,10086,2,0,0,3,2040,0,1987,,8511 170th Ct NE,Redmond,WA 98052,USA
20140707T000000,229.5k,3,1,1230,6000,1,0,0,4,1230,0,1967,,1605 21st St NE,Auburn,WA 98002,USA
20140707T000000,170.5k,2,1,1060,7700,1,0,0,3,820,240,1981,,1019 S 22nd Ct,Renton,WA 98055,USA
20140707T000000,391.5k,3,2.5,1920,9625,2,0,0,3,1920,0,1993,,955 11th Ct SW,North Bend,WA 98045,USA
20140707T000000,296.475k,3,2.5,1520,4170,2,0,0,3,1520,0,2004,,24312 226th Ave SE,Maple Valley,WA 98038,USA
20140707T000000,1.45m,4,3.25,3770,4103,2,0,0,5,2710,1060,1925,,410 Wheeler St,Seattle,WA 98109,USA
20140707T000000,888.55k,3,2.5,3540,38322,2,0,0,3,3540,0,1989,,21837 NE 102nd St,Redmond,WA 98053,USA
20140707T000000,1.36m,4,3,5430,108900,2,0,0,4,5430,0,1987,,22701 NE 57th Ct,Redmond,WA 98053,USA
20140707T000000,328k,3,2,2250,7904,1.5,0,0,3,2250,0,1998,,1512 10th Ct NW,Auburn,WA 98001,USA
20140707T000000,420k,3,2.25,1620,1075,3,0,0,3,1540,80,2009,,972 4th Ave NE,Issaquah,WA 98029,USA
20140707T000000,300k,4,2.5,2090,5195,2,0,0,3,2090,0,2007,,22736 129th Pl SE,Kent,WA 98031,USA
20140707T000000,500k,3,2.5,1720,3012,2,0,0,3,1720,0,2011,,14020 Meridian Ave N,Seattle,WA 98133,USA
20140707T000000,494.815k,3,2.5,1910,2091,2,0,0,3,1910,0,2014,,1273 NE Hickory Ln,Issaquah,WA 98029,USA
20140707T000000,378k,3,2.5,1601,2491,3,0,0,3,1536,65,2007,,12341 10th Pl NE,Seattle,WA 98125,USA
20140707T000000,505k,2,2.25,1060,1209,2,0,0,3,940,120,2006,,2000 Yale Ave E,Seattle,WA 98102,USA
20140707T000000,680k,4,2.75,2330,3920,2,0,0,3,2330,0,2005,,3440 NE Marion Ln,Issaquah,WA 98029,USA
20140707T000000,351.999k,3,2.5,2370,4200,2,0,0,3,2370,0,2014,,25828 243rd Ave SE,Maple Valley,WA 98038,USA
20140707T000000,510k,3,2.5,1420,1237,3,0,0,3,1420,0,2014,,2252 NW 62nd St,Seattle,WA 98107,USA
20140707T000000,1.3m,4,2.25,2360,4000,2,0,0,3,2360,0,2013,,186 34th Ave E,Seattle,WA 98112,USA
20140707T000000,374k,2,1.5,1260,1575,2,0,0,3,1260,0,2001,,2900-2948 S Irving St,Seattle,WA 98144,USA
20140707T000000,509.9k,3,2.5,3030,9053,2,0,0,3,3030,0,2009,,5221 NE 7th Pl,Renton,WA 98059,USA
20140707T000000,230k,3,1.75,1140,1201,2,0,0,3,1140,0,2014,,4424-4438 Martin Luther King Jr Way S,Seattle,WA 98108,USA
20140708T000000,527.7k,5,2.5,2820,9375,1,0,0,4,1550,1270,1968,,15910 SE 42nd Pl,Bellevue,WA 98006,USA
20140708T000000,438k,2,2,1270,1372,3,0,0,3,1270,0,2000,,848 NE 67th St,Seattle,WA 98115,USA
20140708T000000,900k,3,2.5,3180,12600,2,0,0,4,3180,0,1978,,3004 211th Ave NE,Sammamish,WA 98074,USA
20140708T000000,277k,2,1,770,8149,1,0,0,3,770,0,1948,,16040 28th Ave NE,Shoreline,WA 98155,USA
20140708T000000,1.131m,3,2.25,2790,13791,1,0,3,3,2790,0,2006,,18125 Brittany Dr SW,Normandy Park,WA 98166,USA
20140708T000000,439k,4,2.25,2570,9503,2,0,0,3,2570,0,1980,,18719 129th Ct NE,Bothell,WA 98011,USA
20140708T000000,315k,2,1,1080,2674,1,0,0,4,720,360,1919,,4820 12th Ave S,Seattle,WA 98108,USA
20140708T000000,765k,4,4,3010,7221,2,0,0,3,3010,0,2004,,2828 277th Terrace SE,Sammamish,WA 98075,USA
20140708T000000,332k,3,2.25,2120,14915,1,0,0,3,1720,400,1979,,27840 38th Pl S,Auburn,WA 98001,USA
20140708T000000,600k,3,2.25,1900,46609,1.5,0,0,4,1440,460,1969,,17308 167th Ave NE,Woodinville,WA 98072,USA
20140708T000000,378.5k,3,2.5,2860,43821,2,0,0,4,2860,0,1990,,14921 SE Auburn-Black Diamond Rd,Auburn,WA 98092,USA
20140708T000000,190k,3,1,910,10575,1,0,0,4,910,0,1968,,2536 S 365th Pl,Federal Way,WA 98003,USA
20140708T000000,645k,4,2.5,2850,37522,2,0,0,3,2850,0,1987,,26007 SE 27th St,Sammamish,WA 98075,USA
20140708T000000,780k,2,2.5,2560,2500,2,0,0,5,1690,870,1901,,419 25th Ave E,Seattle,WA 98112,USA
20140708T000000,370k,3,1.75,1570,16817,2,0,0,3,1570,0,1982,,43719 SE 142nd St,North Bend,WA 98045,USA
20140708T000000,875k,4,3.5,3110,108464,2,0,2,4,3110,0,1979,,24119 SE 18th Pl,Sammamish,WA 98075,USA
20140708T000000,1.049m,4,3.75,4740,126759,2,0,0,4,4740,0,1991,,27125-27131 SE 175th Pl,Issaquah,WA 98027,USA
20140708T000000,580k,4,2.5,2130,35752,1,0,0,3,1490,640,1980,,3814 231st Ave SE,Sammamish,WA 98075,USA
